sample_id,Brand_Name,Product_Description,Pack_Size,Pack_Quantity,Unit_Type,Total_Quantity,Unit_Price_Per_Unit_Calculated,Unit_Price_Per_Pack_Calculated,Num_Bullet_Points,price,is_premium,is_health_eco,is_electronic,is_apparel,is_consumable,is_latest_model,is_home_kitchen,is_baby_pet,is_sports_auto
166914,Kraft,"Macaroni & Cheese Deluxe Dinner, Four Cheese Sauce, 14oz Box (Pack of 6)",6,14.0,Ounce,84.0,0.03547619047619048,0.49666666666666676,0,2.9800000000000004,1,0,0,0,1,0,0,0,0
285936,Cortizone-10,"-10 Anti-Itch Creme Plus Healing Moisturizers, Maximum Strength, 1 oz.",1,1.0,Ounce,1.0,7.49,7.49,4,7.49,0,0,0,0,0,0,0,0,0
82959,Mezzetta,Pepper Bell Red Rstd,1,16.0,Fl Oz,16.0,0.25875000000000004,4.140000000000001,0,4.140000000000001,0,0,0,0,0,0,0,0,0
281619,Quaker,"Rice Crisps Cheddar, 6.06 Oz",1,6.06,Ounce,6.06,0.6567656765676568,3.98,6,3.98,0,1,0,0,1,0,0,0,0
291819,MULTIPLE,"ORGANICS Organic Raw Hulled Sunflower Seeds, 400 OZ",1,400.0,Ounce,400.0,0.268725,107.49,0,107.49,0,1,0,0,0,0,0,0,0
94139,Ken's,'s Steak House Honey Mustard Dressing 16 Oz (2 Pack),1,32.0,Ounce,32.0,0.11734375,3.755,0,3.755,0,0,0,0,0,0,0,0,0
196410,Plantain,"Combination Tea - Plaintain, Marshmallow, Chamomile and More (50 tea bags, ZIN: 512589) - 2 Pack",1,100.0,Count,100.0,0.6748000000000001,67.48,5,67.48,0,0,0,1,1,0,0,0,0
56205,NUT,"CRAVINGS Gourmet Collection - Mothers Day Treats, Nut Collection Gift Basket in Elegant Box (7 Assortments) Food Arrangement, Healthy Snack Care Package, Kosher",1,16.0,Ounce,16.0,1.435625,22.97,5,22.97,1,1,0,0,1,0,0,0,0
114889,Puroast,Low Acid Coffee| House Blend Single Serve Pods | Medium Roast | High Antioxidants & High pH |No Bitter Aftertaste | Reduced Heartburn & GERD Friendly | 96 Count - Compatible with Keurig Brewer,1,96.0,Count,96.0,1.1036458333333334,105.95,7,105.95,1,1,1,0,1,0,0,1,0
200799,Russell,"Stover, Double Sequin Heart Box, 6.25 Ounce",1,6.25,Ounce,6.25,2.4792,15.495,4,15.495,1,0,0,0,1,0,0,0,0
269830,Whole,"Leaf Tea Pouches, Organic Earl Grey, 15/Box",1,1.0,Count,1.0,13.41,13.41,0,13.41,0,1,0,0,1,0,0,0,0
253046,Kashi,GOLEAN Crunch Cereal-13.8 Ounce (Pack of 2),2,13.8,Ounce,27.6,0.21775362318840577,3.005,10,6.01,0,1,0,0,1,0,0,0,0
60684,SANTA,"CRUZ ORGANIC Organic Blueberry Lemonade, 32 FZ",1,32.0,Fl Oz,32.0,0.2015625,6.45,0,6.45,0,1,0,0,0,0,0,0,0
217671,PRIME,Hydration Special Edition | Sports Drinks | Electrolyte Enhanced for Ultimate Hydration | 250mg BCAAs | B Vitamins | Antioxidants | 2g Of Sugar | 16.9 Fluid Ounce | 12 Pack,1,202.8,Fl Oz,202.8,0.014497041420118345,2.9400000000000004,5,2.9400000000000004,0,1,0,0,1,1,0,0,1
100107,Heinz,"Mayomust Mustard Mayonnaise Bottle, 19 oz",1,19.0,Fl Oz,19.0,0.2768421052631579,5.26,0,5.26,0,0,0,0,0,0,1,1,0
35220,Chef,"Boyardee Beefaroni Canned Pasta, 15 oz, Pack of 24",1,360.0,Ounce,360.0,0.005513888888888889,1.985,5,1.985,0,1,0,0,1,0,0,0,0
66237,AIVA,Chili Powder Kashmiri (14 oz),1,1.0,Count,1.0,11.99,11.99,5,11.99,1,0,0,1,1,0,0,0,0
289100,Villa,"Manodori Organic Balsamic Vinegar, Brown, 8.5 Fl Oz",1,8.5,Fl Oz,8.5,4.587058823529412,38.99,2,38.99,0,1,0,0,0,0,0,0,0
255429,Bayer,"K9 Advantix II Flea and Tick Prevention for Extra-Large Dogs 4-Pack, Over 55 Pounds",1,4.0,Count,4.0,10.245,40.98,5,40.98,0,0,0,0,0,0,1,0,0
133123,Primal,Strips Vegan Jerky - Meatless - Seitan - Thai Peanut - 1 oz - Case of 24,1,24.0,Fl Oz,24.0,2.2912500000000002,54.99,0,54.99,0,1,0,0,0,0,0,0,0
36365,Campbell's,"'s Chunky Soup New England Clam Chowder, 18.8 Ounce (Pack of 12)",12,18.8,Ounce,225.60000000000002,0.013696808510638295,0.2575,3,3.09,0,1,0,0,0,1,0,0,0
174815,Harry,Potter Bertie Bott's Every Flavour Jelly Belly Beans 1.2 OZ (34g) x3,1,3.6,Ounce,3.6,3.0416666666666665,10.95,5,10.95,0,0,0,0,1,0,0,1,0
94094,Bean,Dry Great Northern Great Heirloom Garden Vegetable by Seed Kingdom 500 Seeds,1,1.0,Count,1.0,10.79,10.79,4,10.79,0,0,0,0,0,0,0,0,0
93662,Betty,Crocker Homestyle Creamy Butter Smashed Potatoes 4.7 Oz Pouch,1,4.7,Ounce,4.7,0.2734042553191489,1.285,3,1.285,0,0,0,0,0,0,0,0,0
183559,ARGO,Cornstarch (35 oz.) SCS,1,1.0,Count,1.0,10.99,10.99,0,10.99,0,0,0,0,0,0,0,0,0
4169,Sprout,"Organic Stage 2 Baby Food Pouches, Sweet Potato Apple Spinach, 3.5 Ounce (Pack of 6)",6,3.5,Ounce,21.0,0.6519047619047619,2.2816666666666667,5,13.69,0,1,0,0,1,1,0,0,0
5111,Strawberry,"Jalapeno Decaf Black Tea (25 tea bags, ZIN: 545928) - 3 Pack",1,75.0,Count,75.0,0.9085333333333333,68.14,5,68.14,0,1,0,1,1,0,0,0,0
194179,Dare,"Breton Original Bites Crackers, 200g/7 oz. Box (Imported from Canada)",1,7.0548,Ounce,7.0548,2.1247944661790554,14.99,5,14.99,0,1,0,1,1,0,1,0,0
284348,Knorr,"Sauce Mix Parma Rosa Creamy Pasta Sauce For Simple Meals and Sides No Artificial Flavors, No Added MSG 1.3 oz",1,1.3,Ounce,1.3,1.8384615384615386,2.39,5,2.39,0,0,0,0,1,0,0,0,0
234376,Diamond,Bakery - Macadamia Nut Hawaiian Shortbread Cookies 4 oz (Ube),1,4.0,Ounce,4.0,3.1225,12.49,4,12.49,1,0,0,0,1,0,0,0,0
272586,Theo,"Salted Toffee Organic Dark Chocolate Bar, 55% Cacao, 1 Bar | Fair Trade",1,3.0,ounce,3.0,1.54,4.62,5,4.62,0,1,0,0,1,0,0,0,0
22690,Maynards,Sour Patch Kids Candy Family Size 816g/28.7oz {Imported from Canada},1,32.0,Ounce,32.0,0.5515625,17.65,2,17.65,0,0,0,1,0,0,0,0,0
266458,Guittard,"Chocolate, Bar, Choc, Semisweet, 64%, Pack of 12, Size - 3/2 OZ, Quantity - 1 Case12",1,72.0,Ounce,72.0,0.17347222222222222,12.49,0,12.49,0,0,0,1,1,0,0,0,0
155630,Cheez,"It, Original, 13.7 Ounce",1,13.7,ounce,13.7,0.42043795620437957,5.76,3,5.76,0,1,0,0,1,0,0,0,0
282820,Bumble,"Bee Whole Baby Canned Clams, 10 oz Can - Ready to Eat - 14g Protein per Serving - Gluten Free",1,10.0,Ounce,10.0,0.29900000000000004,2.99,6,2.99,1,1,0,0,1,0,0,0,0
297036,Caribbean,"Dreams Honey & Ginger Tea, 24 tea bags, All Natural Herbal Tea, Natural Caffeine Free Tea with Honey & Ginger",1,1.6,Ounce,1.6,1.2374999999999998,1.98,5,1.98,0,1,0,1,1,0,0,0,0
121571,Mystic,Sprinkles The Big Game Jimmy Mix 3oz Bottle (Red & Yellow),1,3.0,Ounce,3.0,3.33,9.99,5,9.99,0,1,0,0,1,0,1,1,0
128988,Kitchen,"& Love Grilled Vegetables & Herbs Farro Quick Meal, Single",1,1.0,Count,1.0,7.465,7.465,5,7.465,0,1,0,0,1,0,0,0,1
188621,Badia,"Organic Crushed Red Pepper, 1.25 oz – Spicy & Flavorful Dried Chili Flakes for Cooking, Seasoning & Garnishing",1,1.25,Ounce,1.25,15.488,19.36,5,19.36,1,1,0,0,1,0,1,1,0
144306,Butter,"Pecan White Tea (25 tea bags, ZIN: 532226) - 2 Pack",1,50.0,Count,50.0,1.002,50.1,5,50.1,0,1,0,1,1,0,0,0,0
121191,NPG,"Authentic Sichuan Chili Flakes 1LB 16 Ounces, Medium Hot, Szechuan Crushed Red Pepper Flakes Powder Bulk, Spice Seasoning for Making Kimchi, Chili Oil, Stir-fry, Pizza, Salads, BBQ, and Tacos",1,16.0,Ounce,16.0,0.934375,14.95,5,14.95,1,1,0,1,1,0,1,1,0
271973,Hawaii's,'s Best Chocolate Custard Butter Mochi Mix (With 100% Ghirardelli Cocoa),1,15.0,Fl Oz,15.0,1.3326666666666667,19.99,4,19.99,0,1,0,1,1,0,1,0,0
15054,Anthony's,"'s Organic Baobab Fruit Powder, 12 oz, Gluten Free, Non GMO",1,12.0,Ounce,12.0,2.195,26.34,6,26.34,0,1,0,0,1,0,0,0,0
272755,Boston,Spice Green Monstah Monster Handmade Gourmet Herbal Seasoning Blend For Popcorn Poultry Roasted Vegetables Potato Bakes Grilled Smoker Chicken Turkey Dips 1 Cup 4.9oz/139g,1,1.0,Count,1.0,12.93,12.93,5,12.93,1,0,0,0,1,0,1,0,0
2748,Cranberry,"Red Apple Rooibos Tea (25 tea bags, ZIN: 541685) - 3 Pack",1,75.0,Count,75.0,0.6872,51.54,5,51.54,0,1,0,1,1,0,0,0,0
214817,Fresh,"Gourmet Garlic & Asian Fusion Variety Pack (3-Pack) – Includes Garlic Pepper Crispy Onions, Wonton Strips, & Asian Fusion Crunch, Perfect for Adding Crunch to Salads, Stir-Fries & More, 3.5 oz Each",1,10.5,Ounce,10.5,1.4028571428571428,14.73,5,14.73,1,0,0,0,1,0,0,0,0
204109,Sir,"Kensington's Everything Sauce Hibachi Yum Yum Sauce, 6 pk for Dressing, Dipping & Drizzling, Non-GMO, Certified Humane, Keto, Gluten Free, Kosher & Dairy Free, 8.3 oz,",1,49.8,Ounce,49.8,0.27128514056224895,13.509999999999998,5,13.509999999999998,1,1,0,0,1,1,0,0,0
128694,Spry,Mints - Xylitol - Gems - Cinnamon - 40 Count - Case of 66,1,1.0,Count,1.0,9.21,9.21,0,9.21,0,0,0,0,0,0,0,0,0
89055,Stash,Earl Grey Black Tea (Pack Of 150),1,150.0,Count,150.0,0.093,13.95,0,13.95,0,0,0,0,1,0,0,0,0
9355,Tim,"Hortons Original Blend, Medium Roast Coffee, Single-Serve K-Cup Pods Compatible with Keurig Brewers, 72ct K-Cups, 12 Count (Pack of 6)",6,12.0,Count,72.0,0.5016666666666666,6.02,5,36.12,1,0,1,0,1,0,0,0,0
128399,Byrne,Half & Half Original Liquid Creamer (902-00071),1,32.0,Fl Oz,32.0,0.5434375,17.39,5,17.39,0,0,0,0,1,0,0,0,0
256577,Folgers,"Classic Roast Medium Roast Ground Coffee, 30.5 Ounces",1,30.5,ounce,30.5,0.4647540983606558,14.175,5,14.175,0,1,0,0,1,0,0,0,0
252144,Maldon,Crystal Salt Co Crystal Salt Co Original Sea Salt Flakes (12x8.5 Oz),1,8.5,Ounce,8.5,9.772941176470587,83.07,0,83.07,0,0,0,0,1,0,0,0,0
45343,Frontier,Herb Ssnng Ginger Root Org Bttl,1,1.5,Fl Oz,1.5,6.56,9.84,0,9.84,0,0,0,0,0,0,0,0,0
138412,Café,De Olla Ground Coffee,2,12.0,Ounce,24.0,1.9720833333333332,23.665,5,47.33,0,1,0,0,1,0,0,0,0
173872,Starkist,"Tuna Creations, Herb & Garlic, Single Serve 2.6-Ounce Pouch (Pack of 25)",25,,None,,,0.045599999999999995,4,1.14,1,1,0,0,1,0,0,0,0
77971,Imagine,Foods Creamy Sweet Pea Soup 12x 32 Oz,1,12.0,Count,12.0,3.464166666666667,41.57,0,41.57,0,0,0,0,0,0,0,0,0
83129,Raw,Food Central Curt’s Classic Kale Chips 100% Organic NON GMO Gluten Free Vegan,1,3.5,Ounce,3.5,1.68,5.88,3,5.88,1,1,0,0,1,0,0,0,0
249253,Dottie,"Foods, LLC Roasted Tomato Bisque Family Size - 12oz Family Size Pouch",1,12.0,Ounce,12.0,1.4124999999999999,16.95,5,16.95,1,0,0,1,0,0,1,0,0
174778,Green,"Mountain Coffee Roasters Caramel Vanilla Cream Keurig Single-Serve K-Cup pods, Light Roast Coffee, 72 Count",1,72.0,Count,72.0,0.355625,25.605,5,25.605,0,1,0,0,1,0,0,0,0
204678,Chili,"Flakes, 7 oz",1,,None,,,16.19,0,16.19,0,0,0,0,0,0,0,0,0
14519,Copper,"Moon Coffee Single Serve Pods for Keurig Brewers Harvest Pack, 36 count (Pumpkin Spice, Southern Pecan)",1,36.0,Count,36.0,0.36083333333333334,12.99,5,12.99,1,1,1,0,1,0,0,0,0
48092,Nature's,'s Path Organic Optimum Power Oatmeal 1.4 oz. 8-Count (Pack of 6),6,11.200000000000001,Ounce,67.2,0.06636904761904762,0.7433333333333333,0,4.46,0,1,0,0,0,0,0,0,0
35819,Polar,Sardines in Mustard,1,,None,,,3.99,0,3.99,0,0,0,0,0,0,0,0,0
883,Hypothermias,"Shaved Ice & Snow Cone Syrup - Quart (32 fl. oz) - Mango - Made with Non-GMO 100% Pure Cane Sugar, No Corn Syrup - BPA-Free Recyclable Plastic Bottle",1,32.0,Fl Oz,32.0,0.56125,17.96,6,17.96,1,1,0,0,1,0,1,1,0
65662,Ortega,"Yellow Corn with Ancient Grains Taco Shells, 4.1 Ounce, 10 Shells",1,4.1,Ounce,4.1,2.6756097560975616,10.97,5,10.97,0,1,0,0,1,0,1,0,0
125656,Whole,"Yellow Mustard Seeds All Natural by Its Delish, (2 lbs)",1,1.0,Count,1.0,19.99,19.99,5,19.99,1,1,0,1,1,0,0,0,0
229248,105,Pcs Black History Month Candy (1.75 lbs; approx. 105pcs) Classroom Party Supplies & Decor,1,32.0,Ounce,32.0,1.2496875,39.99,5,39.99,0,0,0,1,1,0,1,0,0
298266,Dallmayr,- Prodomo Decaffeinated Ground Coffee - 500g,1,17.64,Ounce,17.64,0.7647392290249432,13.489999999999998,2,13.489999999999998,1,0,0,0,1,0,0,0,0
168699,Marshmallow,"Peeps Yellow Chicks, 5 Chicks Per Package (Case of 24 Packages)",1,36.0,Ounce,36.0,0.36083333333333334,12.99,0,12.99,0,0,0,0,0,0,0,0,0
299387,OliveNation,Pure Spearmint Extract 4 oz.,1,4.0,Ounce,4.0,6.1275,24.51,5,24.51,0,1,0,0,1,0,0,0,0
134341,Duncan,"Hines Wilderness Simply Pie Filling & Topping, Raspberry, 21 oz",1,21.0,Ounce,21.0,0.25476190476190474,5.35,5,5.35,0,0,0,0,1,0,0,0,0
269175,SMARTIES,", 203g Canister",1,7.2,Ounce,7.2,2.9458333333333333,21.21,0,21.21,0,0,0,0,0,0,0,0,0
294917,McCormick,"Ground Mace, 0.9 oz",1,0.9,Ounce,0.9,10.844444444444443,9.76,5,9.76,1,0,0,1,1,0,0,0,0
184590,Arrowhead,"Mills Puffed Millet Cereal, 6 oz Bag (Pack of 2)",2,6.0,Ounce,12.0,1.4141666666666666,8.485,5,16.97,0,1,0,1,1,1,0,0,0
220736,Tea,"Forte Demoiselle 3-Piece Premium Tea Gift Set with Indigo Cafe Cup and Lid, Tea Tray and 10 Count Mini Presentation Box, 2 of Each Blend Handcrafted Pyramid Infuser Tea Bags",1,12.0,Count,12.0,3.75,45.0,5,45.0,1,0,0,1,1,1,0,0,0
177205,Boston,Spice Muster Day Baking Seasoning Blend Gingerbread Lebkuchen Pierniki Cake Pie Muffins Cookies Cupcakes Fudge Add To Protein Shakes Smoothies Apprx 1/2 Cup Jar wt. 1.8oz/53g,1,1.8,Ounce,1.8,4.872222222222222,8.77,5,8.77,1,1,0,0,1,0,1,0,0
130133,PeruChef,Pasta de Aji Amarillo/Yellow Hot Pepper Paste 8oz,1,8.0,Fl Oz,8.0,1.5025,12.02,4,12.02,0,0,0,0,0,0,0,0,0
134440,Keurig,"Rinse Pods, Reduces Flavor Carry Over, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 10 Count (Pack of 6)",6,10.0,Count,60.0,0.13141666666666665,1.3141666666666667,8,7.885,0,0,1,0,1,0,0,1,0
285596,Iron,"Chef Sesame Garlic Sauce, 15 oz",1,15.0,Ounce,15.0,1.1320000000000001,16.98,0,16.98,0,0,0,0,1,0,0,0,0
30725,Yehuda,Matzo Squares Gluten-Free 10.5 Ounce Pack of 3,1,31.5,Ounce,31.5,0.2923809523809524,9.21,3,9.21,0,1,0,0,0,0,0,0,0
183199,Made,"in Nature Tart Cherry Figgy Pops, 4.2 oz (Pack of 6) - Organic Unbaked Energy Balls",6,0.7000000000000001,Ounce,4.2,9.997619047619049,6.998333333333334,4,41.99,0,1,0,0,0,0,0,0,0
123036,GEORLD,"Edible Wafer Paper Butterflies Set of 48 Purple Cake Decorations, Cupcake Topper",1,48.0,Count,48.0,0.1679166666666667,8.06,5,8.06,0,0,0,1,1,0,0,0,0
133361,Cherry,"Licorice Bits by Its Delish, 10 lbs Bulk",1,1.0,Count,1.0,51.99,51.99,5,51.99,0,1,0,1,1,0,1,1,0
42931,SOUR,"POWER Berry Blue Candy Belts, 150 Pieces, 42.3 Ounce",1,42.3,Ounce,42.3,0.806855791962175,34.13,4,34.13,0,0,0,0,0,0,0,0,0
15429,Haddar,"Vegan Friendly Worcestershire Sauce 10oz (2 Pack) | Vegan, Fish Free, Gluten Free, Soy Free, Kosher for Passover",1,20.0,Ounce,20.0,0.7495,14.99,5,14.99,1,1,0,0,1,0,1,1,0
42588,Andes,Peppermint Crunch Baking Chips 10oz - 2 Unit Pack,1,20.0,Ounce,20.0,0.49749999999999994,9.95,0,9.95,0,0,0,0,0,0,0,0,0
174520,Concord,Foods Bacon and Chive Roasted Potato Seasoning Mix: Elevate Your Potatoes with Savory Bacon and Fresh Chive Flavor! 1.25 Oz (Pack of 6),6,1.25,Ounce,7.5,1.7493333333333332,2.1866666666666665,5,13.12,0,0,0,0,1,1,1,0,0
102368,Corkcicle,"Origins Travel Coffee Mug - Triple Insulated Stainless Steel Cup with Handle for Tea, Hot Chocolate, Coffees, & More - Spill Proof, Reusable, Dishwasher Safe - Gloss White, 475ml/16oz",1,1.0,Count,1.0,34.95,34.95,5,34.95,1,1,0,0,1,0,0,0,0
24773,Simply,Organic Almond Extract,1,4.0,Ounce,4.0,1.8975,7.59,4,7.59,0,1,0,0,0,0,0,0,0
116260,Ballymaloe,"Mint Sauce, 7.8 Ounce Pack of 4",1,4.0,Count,4.0,4.735,18.94,0,18.94,0,0,0,0,1,0,0,0,0
62134,King,"Arthur Triple Cocoa Powder Blend, Perfect for Baking, 14oz",1,14.0,Ounce,14.0,1.7135714285714285,23.99,6,23.99,1,0,0,1,1,0,0,0,1
291621,Tea,", Organic, Imperial Green Jasmine, 18 bag ( Multi-Pack)",1,18.0,Count,18.0,0.27388888888888885,4.93,0,4.93,0,1,0,1,0,0,0,0,0
105331,Classico,"Fire Roasted Tomato & Garlic Pasta Sauce, 24oz, Pack of 2",1,2.0,Count,2.0,14.0,28.0,4,28.0,0,0,0,1,1,0,0,0,0
289689,World,"Harbors Hot Teriyaki Sauce Perfect for Grilling Stir-Fries, Dipping, Marinades for Pork, Chicken, Beef, Steak, and More, Spice Up Every Dish with Intense Flavor Made in USA 16 Fl Oz (Pack of 6",1,96.0,Fl Oz,96.0,0.0571875,5.49,5,5.49,1,1,0,0,1,0,1,1,0
132529,Nestle,"Coffee mate Coffee Creamer, Original, Non Dairy Powder Creamer Singles Packets, 50 Count (20 Pack)",1,,None,,,81.58500000000001,5,81.58500000000001,0,1,0,0,1,0,0,0,0
43687,Velveeta,"Skillets Chicken Alfredo One Pan Dinner Kit with Cheese Sauce (Pasta & Seasonings, 6 ct Pack, 12.5 oz Boxes)",1,6.0,Count,6.0,0.57,3.42,5,3.42,0,1,0,0,1,0,1,0,0
63847,LIFE,"SAVERS Wint-O-Green Breath Mint Hard Candy, Family Size, 23.3 oz Bag",1,23.3,Ounce,23.3,0.21845493562231758,5.09,5,5.09,0,0,0,1,1,0,1,0,0
95811,Barry,"Callebaut Semi Sweet Mini Chocolate Chips | All Natural | Certified Kosher | Gluten-Free, Dairy-Free, Nut-Free | Vegan | 9 oz bag (Semi Sweet Mini Chocolate Chips, 4 Packs)",1,36.0,Ounce,36.0,0.5552777777777778,19.99,5,19.99,1,1,0,1,1,0,1,0,0
222592,Bigelow,"Tea Simply Cinnamon Apple Herbal Tea (Caffeine Free), 18 count",1,18.0,Count,18.0,0.18555555555555556,3.34,5,3.34,1,1,0,0,1,0,0,1,0
136038,Hidden,"Valley Original Ranch Salad Dressing & Topping, Gluten Free - 16 Ounce Bottle",1,16.0,ounce,16.0,0.3003125,4.805,0,4.805,0,0,0,0,0,0,1,1,0
251909,Pepper,"Yellow, 1 Each",1,8.0,Ounce,8.0,0.185,1.48,0,1.48,0,0,0,0,0,0,0,0,0
53226,BLUE,TEA - Vanilla Japanese Matcha Green Tea Powder (1.76 Oz) || POWERFUL ANTIOXIDANT || Ceremonial Grade - Natural Ingredients - Vanilla Delicate Infusion - Vegan - Non-GMO| Tin Packaging,1,1.76,Ounce,1.76,7.948863636363637,13.99,5,13.99,1,1,0,0,1,0,0,0,0
241839,BAI,"Antioxidant Infusion, Rio Raspberry Tea Liquid Prepared Iced Tea",1,1.0,Count,1.0,2.74,2.74,0,2.74,0,1,0,0,1,0,0,0,0
113664,Lipton,"Herbals Iced Tea 16.9 oz - 12 pk, Strawberry Mint, 202.8 Fl Oz",1,202.8,Fl Oz,202.8,0.02455621301775148,4.98,3,4.98,0,0,0,0,1,0,0,0,0
62329,Sunrise,Peppermint Starlight Mints 3 lb. Bag,1,48.0,Ounce,48.0,0.6458333333333334,31.0,3,31.0,0,0,0,1,1,0,0,1,0
152235,Collinsonia,"(Stone Root) - Tea (Loose) (4 oz, ZIN: 510772)",1,4.0,Ounce,4.0,4.9375,19.75,5,19.75,0,0,0,1,1,0,0,0,0
283624,Goya,"Tostones/Fried Plantains, 16-Ounce Units (Pack of 16)",16,1.0,Count,16.0,0.268125,0.268125,0,4.29,0,0,0,0,0,0,0,0,0
215368,Sweetzo,"Bulk Individually Wrapped Mini Candy Canes, Classic Christmas Candies, Peppermint Flavored (200 Pieces)",1,35.27,Ounce,35.27,0.8471789055854833,29.88,5,29.88,0,0,0,0,0,0,1,0,0
188173,Amazon,"Brand - Happy Belly Peanut Butter Plenty, Trail Mix, 2.75 pound (Pack of 1)",1,44.0,Ounce,44.0,0.19295454545454546,8.49,5,8.49,0,0,0,1,1,0,0,0,0
74687,La,"Tourangelle, Organic High Oleic Sunflower Oil, Neutral Oil For Medium to High Heat Cooking and Skin Care, Non GMO, Pesticide and Chemical Free, 33.8 Fl Oz",1,33.8,Fl Oz,33.8,0.2575443786982249,8.705,5,8.705,1,1,0,0,1,0,1,0,0
207295,ASSORTIT,"Premium Unwrapped Fun Sour Gummy Mix Candy Bulk Variety Pack 4.4 Lbs - Assorted Bulk Candies Tropical Fruit Gummies, Perfect For Parties And Candy Buffets (70.4 oz) Multi Shaped",1,70.4,Ounce,70.4,0.4178977272727273,29.42,5,29.42,1,0,0,1,1,0,0,0,0
252706,Pastabilities,"Fun Shaped Pasta for Kids - Gobble It Up - Turkey Shaped Fun Theme, Non-GMO Natural Wheat and Vegetable Pasta, All-Natural, Kosher Certified, Made in the USA, (4 Pack, 14 Oz)",1,4.0,Count,4.0,4.9975,19.99,5,19.99,0,1,0,1,0,0,0,0,1
110812,Sheel,Sabudana Superfine - 2 lbs,1,16.0,Ounce,16.0,1.061875,16.99,5,16.99,1,0,0,0,0,0,0,0,0
3339,tag,Loft Speckled Reactive Glaze Stoneware Coffee Hot Coco Mug 16 oz. Latte Dishwasher Safe Brown,1,1.0,Count,1.0,19.99,19.99,3,19.99,0,0,0,1,1,0,0,0,0
252592,Rockstar,Pure Zero Energy Drink - #TMGS - 16fl.oz. (Pack of 16),16,16.0,Fl Oz,256.0,0.00845703125,0.1353125,2,2.165,0,1,0,0,1,1,0,0,0
123624,RW,"Garcia Organic Sweet Beet Crackers, Gluten Free, 5.5oz Boxes, 6 Pack",1,33.0,Ounce,33.0,1.3857575757575757,45.73,0,45.73,0,1,0,0,0,0,0,0,0
289911,De,"Cecco Pasta No.95 Made in Italy High in Proteing & Iron Bronze die, Farfalline",5,16.0,Ounce,80.0,0.037375000000000005,0.5980000000000001,6,2.99,0,0,0,0,1,0,1,0,0
214556,David's,'s Cookies Merry Christmas Cranberry Pistachio Biscuits in Sweet Sampler Tin - Irresistible Crunch Bakery Treats - Ideal for Snacking And Gifting - Festive Gourmet Food Gift for Holidays 9.3oz,1,9.3,Ounce,9.3,4.40752688172043,40.99,5,40.99,1,0,0,0,1,0,0,0,0
11961,Food,"to Live Organic White Basmati Rice, 1 Pound – Non-GMO, Long-Grain Rice Variety, Fragrant, Kosher, Vegan, Bulk. Non-Irradiated. Less Starch. High in Dietary Fiber. Great for Indian Dishes.",1,16.0,Ounce,16.0,0.73375,11.74,5,11.74,0,1,0,0,1,0,0,0,0
147339,Chestnut,"White Tea (50 tea bags, ZIN: 535469) - 2 Pack",1,100.0,Count,100.0,0.8691,86.91,5,86.91,0,1,0,1,1,0,0,0,0
223294,McCormick,"Finishing Salt, Brown Butter, Limited Edition, Cocktail Rimmer, For Dessert, Ice Cream, Oatmeal, Pie, Cakes, Cookies, Eggnog, Butternut Squash, and More, 4.12 oz",1,4.12,Ounce,4.12,0.8422330097087379,3.47,5,3.47,1,0,0,1,1,1,1,1,0
42676,Lucky,Me Pancit Canton Original 65g (Pack of 20),20,2.293,Ounce,45.86,0.6617967727867423,1.5175,5,30.35,0,0,0,0,0,0,0,0,0
88943,Coffee-mate,-mate Sugar Free Italian Sweet Creme Liquid Coffee Creamer,1,64.0,Fl Oz,64.0,0.062265625,3.985,0,3.985,0,0,0,0,1,0,0,0,0
140621,Garlic,"Festival Foods Sriracha, Tea & Garlic Rub 6.7 oz.",1,6.7,Ounce,6.7,3.134328358208955,21.0,5,21.0,1,0,0,0,1,0,0,0,0
69172,Starbucks,"Limited Edition Ground Coffee, Fall Blend, Medium Roast 100% Arabica Coffee, Limited Edition Fall Coffee with Flavor Lock Packaging",2,17.0,Ounce,34.0,0.4866176470588236,8.2725,0,16.545,1,0,0,0,1,1,0,0,0
132435,1850,by Folgers Coffee Black Gold Dark Roast Ground Coffee,2,12.0,Ounce,24.0,0.38104166666666667,4.5725,5,9.145,1,0,0,0,1,0,0,0,0
191247,Orgain,"Bar Protein Peanut Butter Chocolate, 1.4 oz (Pack of 12)",12,1.4000000000000001,Ounce,16.8,1.5999999999999999,2.2399999999999998,5,26.88,0,1,0,0,1,0,0,0,0
67851,Joffrey's,"'s Coffee - Disney Hocus Pocus Sanderson Sisters Brew, Disney Specialty Collection, Medium Roast Flavored Coffee, Cinnamon Apple & Caramel Flavor, Brew or French Press (Ground, 11oz)",1,11.0,Ounce,11.0,2.2718181818181815,24.99,5,24.99,1,0,0,0,1,0,1,1,0
194084,MixOg2CkieS,",Og2,Ckie,S Sl,Ch Chp",1,1.0,Count,1.0,4.98,4.98,0,4.98,0,0,0,0,0,0,0,0,0
9820,Canadian,Seafood Pate Trio With Lobster Crab And Smoked Salmon Spread Gourmet 3 Pack,1,10.5822,Ounce,10.5822,3.1137192644251668,32.95,5,32.95,1,0,0,0,0,0,0,0,0
233013,Gift,"Baskets For All Occassions, Thinking of You, Sympathy, Get Well Soon Gift Baskets For Women Families and Friends Food Gifts By Dulcet Gift Baskets",1,1.0,Count,1.0,59.99,59.99,5,59.99,1,1,0,0,1,0,0,0,0
